140.4	600	20.3627	21
140.64	600	20.3627	21
140.88	600	20.3627	21
141.12	600	20.3627	21
141.36	600	19.4423	22
141.6	600	19.1957	22
141.84	600	19.1957	22
142.08	600	19.1957	22
142.32	600	19.1957	22
142.56	600	19.1957	22
142.8	600	19.1957	22
143.04	600	19.1957	22
143.28	600	19.1957	22
143.52	600	19.1957	22
143.76	600	19.1957	22
144	600	19.1957	22
144.24	600	19.1957	22
144.48	600	19.1957	22
144.72	600	19.1957	22
144.96	600	19.1957	22
145.2	600	19.1957	22
145.44	600	19.1957	22
145.68	600	19.1957	22
145.92	600	19.1957	22
146.16	600	19.1957	22
146.4	600	19.1957	22
146.64	600	19.1957	22
146.88	600	19.1957	22
147.12	600	19.1957	22
147.36	600	19.1957	22
147.6	600	18.9447	22
147.84	600	18.9447	22
148.08	600	18.9447	22
148.32	600	18.9447	22
148.56	600	18.9447	22
148.8	600	18.9447	22
149.04	600	18.9447	22
149.28	600	18.9447	22
149.52	600	18.9447	22
149.76	600	18.9447	22
150	600	18.9447	22
150.24	600	18.9447	22
150.48	600	18.9447	22
150.72	600	18.9447	22
150.96	600	18.9447	22
151.2	600	18.9447	22
151.44	600	18.9447	22
151.68	600	18.9447	22
151.92	600	18.9447	22
152.16	600	18.9447	22
152.4	600	18.9447	22
152.64	600	18.9447	22
152.88	600	18.9447	22
153.12	600	18.9447	22
153.36	600	18.9447	22
153.6	600	18.9447	22
153.84	600	18.9447	22
154.08	600	18.9447	22
154.32	600	18.6889	22
154.56	600	18.6889	22
154.8	600	18.6889	22
155.04	600	18.6889	22
155.28	600	18.6889	22
155.52	600	18.6889	22
155.76	600	18.6889	22
156	600	18.6889	22
156.24	600	18.6889	22
156.48	600	18.6889	22
156.72	600	18.6889	22
156.96	600	18.6889	22
157.2	600	18.6889	22
157.44	600	18.6889	22
157.68	600	18.6889	22
157.92	600	18.6889	22
158.16	600	18.6889	22
158.4	600	18.6889	22
158.64	600	18.6889	22
158.88	600	18.6889	22
159.12	600	18.6889	22
159.36	600	18.6889	22
159.6	600	18.6889	22
159.84	600	18.6889	22
160.08	600	18.6889	22
160.32	600	18.6889	22
160.56	600	18.6889	22
160.8	600	18.6889	22
161.04	600	18.6889	22
161.28	600	18.6889	22
161.52	600	18.6889	22
161.76	600	18.3984	22
162	600	18.3984	22
162.24	600	18.3984	22
162.48	600	18.3984	22
162.72	600	18.3984	22
162.96	600	18.3984	22
163.2	600	18.3984	22
163.44	600	18.3984	22
163.68	600	18.3984	22
163.92	600	18.3984	22
164.16	600	18.3984	22
164.4	600	18.3984	22
164.64	600	18.3984	22
164.88	600	18.3984	22
165.12	600	18.3984	22
165.36	600	18.3984	22
165.6	600	18.3984	22
165.84	600	18.3984	22
166.08	600	18.3984	22
166.32	600	18.3984	22
166.56	600	18.3984	22
166.8	600	18.3984	22
167.04	600	18.3984	22
167.28	600	18.3984	22
167.52	600	18.3984	22
167.76	600	18.3984	22
168	600	18.3984	22
168.24	600	18.3984	22
168.48	600	18.3984	22
168.72	600	18.3984	22
168.96	600	18.3984	22
169.2	600	18.3984	22
169.44	600	18.3984	22
169.68	600	17.0877	23
169.92	600	17.0877	23
170.16	600	17.0877	23
170.4	600	17.0877	23
170.64	600	17.0877	23
170.88	600	17.0877	23
171.12	600	17.0877	23
171.36	600	17.0877	23
171.6	600	17.0877	23
171.84	600	17.0877	23
172.08	600	17.0877	23
172.32	600	17.0877	23
172.56	600	17.0877	23
172.8	600	17.0877	23
173.04	600	17.0877	23
173.28	600	17.0877	23
173.52	600	17.0877	23
173.76	600	17.0877	23
174	600	17.0877	23
174.24	600	17.0877	23
174.48	600	17.0877	23
174.72	600	17.0877	23
174.96	600	17.0877	23
175.2	600	17.0877	23
175.44	600	17.0877	23
175.68	600	17.0877	23
175.92	600	17.0877	23
176.16	600	17.0877	23
176.4	600	17.0877	23
176.64	600	17.0877	23
176.88	600	17.0877	23
177.12	600	17.0877	23
177.36	600	17.0877	23
177.6	600	17.0877	23
177.84	600	17.0877	23
178.08	600	17.0877	23
178.32	600	17.0877	23
178.56	600	17.0877	23
178.8	600	16.8074	23
179.04	600	16.8074	23
179.28	600	16.8074	23
179.52	600	16.8074	23
179.76	600	16.8074	23
180	600	16.8074	23
180.24	600	16.8074	23
180.48	600	16.8074	23
180.72	600	16.8074	23
180.96	600	16.8074	23
181.2	600	16.8074	23
181.44	600	16.8074	23
181.68	600	16.8074	23
181.92	600	16.8074	23
182.16	600	16.8074	23
182.4	600	16.8074	23
182.64	600	16.8074	23
182.88	600	16.8074	23
183.12	600	16.8074	23
183.36	600	16.8074	23
183.6	600	16.8074	23
183.84	600	16.8074	23
184.08	600	16.8074	23
184.32	600	16.8074	23
184.56	600	16.8074	23
184.8	600	16.8074	23
185.04	600	16.8074	23
185.28	600	16.8074	23
185.52	600	16.8074	23
185.76	600	16.8074	23
186	600	16.8074	23
186.24	600	16.8074	23
186.48	600	16.8074	23
186.72	600	16.8074	23
186.96	600	16.8074	23
187.2	600	16.8074	23
187.44	600	16.8074	23
187.68	600	16.8074	23
187.92	600	16.8074	23
188.16	600	16.8074	23
188.4	600	16.8074	23
188.64	600	16.5216	23
188.88	600	16.5216	23
189.12	600	16.5216	23
189.36	600	16.5216	23
189.6	600	16.5216	23
189.84	600	16.5216	23
190.08	600	16.5216	23
190.32	600	16.5216	23
190.56	600	16.5216	23
190.8	600	16.5216	23
191.04	600	16.5216	23
191.28	600	16.5216	23
191.52	600	16.5216	23
191.76	600	16.5216	23
192	600	16.5216	23
192.24	600	16.5216	23
192.48	600	16.5216	23
192.72	600	16.5216	23
192.96	600	16.5216	23
193.2	600	16.5216	23
193.44	600	16.5216	23
193.68	600	16.5216	23
193.92	600	16.5216	23
194.16	600	16.5216	23
194.4	600	16.5216	23
194.64	600	16.5216	23
194.88	600	16.5216	23
195.12	600	16.5216	23
195.36	600	16.5216	23
195.6	600	16.5216	23
195.84	600	16.5216	23
196.08	600	16.5216	23
196.32	600	16.5216	23
196.56	600	16.5216	23
196.8	600	16.5216	23
197.04	600	16.5216	23
197.28	600	16.5216	23
197.52	600	16.5216	23
197.76	600	16.5216	23
198	600	16.5216	23
198.24	600	16.5216	23
198.48	600	16.5216	23
198.72	600	16.5216	23
198.96	600	16.5216	23
199.2	600	16.5216	23
199.44	600	16.5216	23
199.68	600	16.1985	24
199.92	600	16.1985	24
200.16	600	16.1985	24
200.4	600	16.1985	24
200.64	600	16.1985	24
200.88	600	16.1985	24
201.12	600	16.1985	24
201.36	600	16.1985	24
201.6	600	16.1985	24
201.84	600	16.1985	24
202.08	600	16.1985	24
202.32	600	16.1985	24
202.56	600	16.1985	24
202.8	600	16.1985	24
203.04	600	16.1985	24
203.28	600	16.1985	24
203.52	600	16.1985	24
203.76	600	16.1985	24
204	600	16.1985	24
204.24	600	16.1985	24
204.48	600	16.1985	24
204.72	600	16.1985	24
204.96	600	16.1985	24
205.2	600	16.1985	24
205.44	600	16.1985	24
205.68	600	16.1985	24
205.92	600	16.1985	24
206.16	600	16.1985	24
206.4	600	16.1985	24
206.64	600	16.1985	24
206.88	600	16.1985	24
207.12	600	16.1985	24
207.36	600	16.1985	24
207.6	600	16.1985	24
207.84	600	16.1985	24
208.08	600	16.1985	24
208.32	600	16.1985	24
208.56	600	16.1985	24
208.8	600	16.1985	24
209.04	600	16.1985	24
209.28	600	16.1985	24
209.52	600	16.1985	24
209.76	600	16.1985	24
210	600	16.1985	24
210.24	600	16.1985	24
210.48	600	16.1985	24
210.72	600	16.1985	24
210.96	600	16.1985	24
211.2	600	16.1985	24
211.44	600	16.1985	24
211.68	600	16.1985	24
211.92	600	16.1985	24
212.16	554	14.1175	23
212.4	554	14.1175	23
212.64	554	14.1175	23
212.88	554	14.1175	23
213.12	554	14.1175	23
213.36	554	14.1175	23
213.6	554	14.1175	23
213.84	554	14.1175	23
214.08	554	14.1175	23
214.32	554	14.1175	23
214.56	554	14.1175	23
214.8	554	14.1175	23
215.04	554	14.1175	23
215.28	554	14.1175	23
215.52	554	14.1175	23
215.76	554	14.1175	23
216	554	14.1175	23
216.24	554	14.1175	23
216.48	554	14.1175	23
216.72	554	14.1175	23
216.96	554	14.1175	23
217.2	554	14.1175	23
217.44	554	14.1175	23
217.68	554	14.1175	23
217.92	554	14.1175	23
218.16	554	14.1175	23
218.4	554	14.1175	23
218.64	554	14.1175	23
218.88	554	14.1175	23
219.12	554	14.1175	23
219.36	554	14.1175	23
219.6	554	14.1175	23
219.84	554	14.1175	23
220.08	554	14.1175	23
220.32	554	14.1175	23
220.56	554	14.1175	23
220.8	554	14.1175	23
221.04	554	14.1175	23
221.28	554	14.1175	23
221.52	554	14.1175	23
221.76	554	14.1175	23
222	554	14.1175	23
222.24	554	14.1175	23
222.48	554	14.1175	23
222.72	554	14.1175	23
222.96	554	14.1175	23
223.2	554	14.1175	23
223.44	554	14.1175	23
223.68	554	14.1175	23
223.92	554	14.1175	23
224.16	554	14.1175	23
224.4	554	14.1175	23
224.64	554	14.1175	23
224.88	554	14.1175	23
225.12	554	14.1175	23
225.36	554	14.1175	23
225.6	554	14.1175	23
225.84	554	14.1175	23
226.08	554	14.1175	23
226.32	553	13.8103	23
226.56	553	13.8103	23
226.8	553	13.8103	23
227.04	553	13.8103	23
227.28	553	13.8103	23
227.52	553	13.8103	23
227.76	553	13.8103	23
228	553	13.8103	23
228.24	553	13.8103	23
228.48	553	13.8103	23
228.72	553	13.8103	23
228.96	553	13.8103	23
229.2	553	13.8103	23
229.44	553	13.8103	23
229.68	553	13.8103	23
229.92	553	13.8103	23
230.16	553	13.8103	23
230.4	553	13.8103	23
230.64	553	13.8103	23
230.88	553	13.8103	23
231.12	553	13.8103	23
231.36	553	13.8103	23
231.6	553	13.8103	23
231.84	553	13.8103	23
232.08	553	13.8103	23
232.32	553	13.8103	23
232.56	553	13.8103	23
232.8	553	13.8103	23
233.04	553	13.8103	23
233.28	553	13.8103	23
233.52	553	13.8103	23
233.76	553	13.8103	23
234	553	13.8103	23
234.24	553	13.8103	23
234.48	553	13.8103	23
234.72	553	13.8103	23
234.96	553	13.8103	23
235.2	553	13.8103	23
235.44	553	13.8103	23
235.68	553	13.8103	23
235.92	553	13.8103	23
236.16	553	13.8103	23
236.4	553	13.8103	23
236.64	553	13.8103	23
236.88	553	13.8103	23
237.12	553	13.8103	23
237.36	553	13.8103	23
237.6	553	13.8103	23
237.84	553	13.8103	23
238.08	553	13.8103	23
238.32	553	13.8103	23
238.56	553	13.8103	23
238.8	553	13.8103	23
239.04	553	13.8103	23
239.28	553	13.8103	23
239.52	553	13.8103	23
239.76	553	13.8103	23
240	553	13.8103	23
240.24	553	13.8103	23
240.48	553	13.8103	23
240.72	553	13.8103	23
240.96	553	13.8103	23
241.2	553	13.8103	23
241.44	553	13.8103	23
241.68	553	13.8103	23
241.92	553	13.8103	23
242.16	553	13.8103	23
242.4	530	13.2125	22
242.64	530	13.2125	22
242.88	530	13.2125	22
243.12	530	13.2125	22
243.36	530	13.2125	22
243.6	530	13.2125	22
243.84	530	13.2125	22
244.08	530	13.2125	22
244.32	530	13.2125	22
244.56	530	13.2125	22
244.8	530	13.2125	22
245.04	530	13.2125	22
245.28	530	13.2125	22
245.52	530	13.2125	22
245.76	530	13.2125	22
246	530	13.2125	22
246.24	530	13.2125	22
246.48	530	13.2125	22
246.72	530	13.2125	22
246.96	530	13.2125	22
247.2	530	13.2125	22
247.44	530	13.2125	22
247.68	530	13.2125	22
247.92	530	13.2125	22
248.16	530	13.2125	22
248.4	530	13.2125	22
248.64	530	13.2125	22
248.88	530	13.2125	22
249.12	530	13.2125	22
249.36	530	13.2125	22
249.6	530	13.2125	22
249.84	530	13.2125	22
250.08	530	13.2125	22
250.32	530	13.2125	22
250.56	530	13.2125	22
250.8	530	13.2125	22
251.04	530	13.2125	22
251.28	530	13.2125	22
251.52	530	13.2125	22
251.76	530	13.2125	22
252	530	13.2125	22
252.24	530	13.2125	22
252.48	530	13.2125	22
252.72	530	13.2125	22
252.96	530	13.2125	22
253.2	530	13.2125	22
253.44	530	13.2125	22
253.68	530	13.2125	22
253.92	530	13.2125	22
254.16	530	13.2125	22
254.4	530	13.2125	22
254.64	530	13.2125	22
254.88	530	13.2125	22
255.12	530	13.2125	22
255.36	530	13.2125	22
255.6	530	13.2125	22
255.84	530	13.2125	22
256.08	530	13.2125	22
256.32	530	13.2125	22
256.56	530	13.2125	22
256.8	530	13.2125	22
257.04	530	13.2125	22
257.28	530	13.2125	22
257.52	530	13.2125	22
257.76	530	13.2125	22
258	530	13.2125	22
258.24	530	13.2125	22
258.48	530	13.2125	22
258.72	530	13.2125	22
258.96	530	13.2125	22
259.2	530	13.2125	22
259.44	530	13.2125	22
259.68	530	13.2125	22
259.92	530	13.2125	22
260.16	530	13.2125	22
260.4	530	13.2125	22
260.64	530	13.2125	22
260.88	530	13.2125	22
261.12	529	12.9441	22
261.36	529	12.9441	22
261.6	529	12.9441	22
261.84	529	12.9441	22
262.08	529	12.9441	22
262.32	529	12.9441	22
262.56	529	12.9441	22
262.8	529	12.9441	22
263.04	529	12.9441	22
263.28	529	12.9441	22
263.52	529	12.9441	22
263.76	529	12.9441	22
264	529	12.9441	22
264.24	529	12.9441	22
264.48	529	12.9441	22
264.72	529	12.9441	22
264.96	529	12.9441	22
265.2	529	12.9441	22
265.44	529	12.9441	22
265.68	529	12.9441	22
265.92	529	12.9441	22
266.16	529	12.9441	22
266.4	529	12.9441	22
266.64	529	12.9441	22
266.88	529	12.9441	22
267.12	529	12.9441	22
267.36	529	12.9441	22
267.6	529	12.9441	22
267.84	529	12.9441	22
268.08	529	12.9441	22
268.32	529	12.9441	22
268.56	529	12.9441	22
268.8	529	12.9441	22
269.04	529	12.9441	22
269.28	529	12.9441	22
269.52	529	12.9441	22
269.76	529	12.9441	22
270	529	12.9441	22
270.24	529	12.9441	22
270.48	529	12.9441	22
270.72	529	12.9441	22
270.96	529	12.9441	22
271.2	529	12.9441	22
271.44	529	12.9441	22
271.68	529	12.9441	22
271.92	529	12.9441	22
272.16	529	12.9441	22
272.4	529	12.9441	22
272.64	529	12.9441	22
272.88	529	12.9441	22
273.12	529	12.9441	22
273.36	529	12.9441	22
273.6	529	12.9441	22
273.84	529	12.9441	22
274.08	529	12.9441	22
274.32	529	12.9441	22
274.56	529	12.9441	22
274.8	529	12.9441	22
275.04	529	12.9441	22
275.28	529	12.9441	22
275.52	529	12.9441	22
275.76	529	12.9441	22
276	529	12.9441	22
276.24	529	12.9441	22
276.48	529	12.9441	22
276.72	529	12.9441	22
276.96	529	12.9441	22
277.2	529	12.9441	22
277.44	529	12.9441	22
277.68	529	12.9441	22
277.92	529	12.9441	22
278.16	529	12.9441	22
278.4	529	12.9441	22
278.64	529	12.9441	22
278.88	529	12.9441	22
279.12	529	12.9441	22
279.36	529	12.9441	22
279.6	529	12.9441	22
279.84	529	12.9441	22
280.08	529	12.9441	22
280.32	529	12.9441	22
280.56	529	12.9441	22
280.8	529	12.9441	22
281.04	529	12.9441	22
281.28	529	12.9441	22
281.52	529	12.9441	22
281.76	529	12.9441	22
282	529	12.9441	22
282.24	529	12.9441	22
282.48	529	12.9441	22
282.72	466	11.1775	20
282.96	465	10.9568	20
283.2	465	10.9568	20
283.44	465	10.9568	20
283.68	465	10.9568	20
283.92	465	10.9568	20
284.16	465	10.9568	20
284.4	465	10.9568	20
284.64	465	10.9568	20
284.88	465	10.9568	20
285.12	465	10.9568	20
285.36	465	10.9568	20
285.6	465	10.9568	20
285.84	465	10.9568	20
286.08	465	10.9568	20
286.32	465	10.9568	20
286.56	465	10.9568	20
286.8	465	10.9568	20
287.04	465	10.9568	20
287.28	465	10.9568	20
287.52	465	10.9568	20
287.76	465	10.9568	20
288	465	10.9568	20
288.24	465	10.9568	20
288.48	465	10.9568	20
288.72	465	10.9568	20
288.96	465	10.9568	20
289.2	465	10.9568	20
289.44	465	10.9568	20
289.68	465	10.9568	20
289.92	465	10.9568	20
290.16	465	10.9568	20
290.4	465	10.9568	20
290.64	465	10.9568	20
290.88	465	10.9568	20
291.12	465	10.9568	20
291.36	465	10.9568	20
291.6	465	10.9568	20
291.84	465	10.9568	20
292.08	465	10.9568	20
292.32	465	10.9568	20
292.56	465	10.9568	20
292.8	465	10.9568	20
293.04	465	10.9568	20
293.28	465	10.9568	20
293.52	465	10.9568	20
293.76	465	10.9568	20
294	465	10.9568	20
294.24	465	10.9568	20
294.48	465	10.9568	20
294.72	465	10.9568	20
294.96	465	10.9568	20
295.2	465	10.9568	20
295.44	465	10.9568	20
295.68	465	10.9568	20
295.92	465	10.9568	20
296.16	465	10.9568	20
296.4	465	10.9568	20
296.64	465	10.9568	20
296.88	465	10.9568	20
297.12	465	10.9568	20
297.36	465	10.9568	20
297.6	465	10.9568	20
297.84	465	10.9568	20
298.08	465	10.9568	20
298.32	465	10.9568	20
298.56	465	10.9568	20
298.8	465	10.9568	20
299.04	465	10.9568	20
299.28	465	10.9568	20
299.52	465	10.9568	20
299.76	465	10.9568	20
300	465	10.9568	20
300.24	465	10.9568	20
300.48	465	10.9568	20
300.72	465	10.9568	20
300.96	465	10.9568	20
301.2	465	10.9568	20
301.44	465	10.9568	20
301.68	465	10.9568	20
301.92	465	10.9568	20
302.16	465	10.9568	20
302.4	465	10.9568	20
302.64	465	10.9568	20
302.88	465	10.9568	20
303.12	465	10.9568	20
303.36	465	10.9568	20
303.6	465	10.9568	20
303.84	465	10.9568	20
304.08	465	10.9568	20
304.32	465	10.9568	20
304.56	465	10.9568	20
304.8	465	10.9568	20
305.04	465	10.9568	20
305.28	465	10.9568	20
305.52	465	10.9568	20
305.76	465	10.9568	20
306	465	10.9568	20
306.24	465	10.9568	20
306.48	465	10.9568	20
306.72	465	10.9568	20
306.96	465	10.9568	20
307.2	465	10.9568	20
307.44	465	10.9568	20
307.68	465	10.9568	20
307.92	465	10.9568	20
308.16	465	10.9568	20
308.4	465	10.9568	20
308.64	443	10.4253	19
308.88	443	10.4253	19
309.12	443	10.4253	19
309.36	443	10.4253	19
309.6	443	10.4253	19
309.84	443	10.4253	19
310.08	443	10.4253	19
310.32	443	10.4253	19
310.56	443	10.4253	19
310.8	443	10.4253	19
311.04	443	10.4253	19
311.28	443	10.4253	19
311.52	443	10.4253	19
311.76	443	10.4253	19
312	443	10.4253	19
312.24	443	10.4253	19
312.48	443	10.4253	19
312.72	443	10.4253	19
312.96	443	10.4253	19
313.2	443	10.4253	19
313.44	443	10.4253	19
313.68	443	10.4253	19
313.92	443	10.4253	19
314.16	443	10.4253	19
314.4	443	10.4253	19
314.64	443	10.4253	19
314.88	443	10.4253	19
315.12	443	10.4253	19
315.36	443	10.4253	19
315.6	443	10.4253	19
315.84	443	10.4253	19
316.08	443	10.4253	19
316.32	443	10.4253	19
316.56	443	10.4253	19
316.8	443	10.4253	19
317.04	443	10.4253	19
317.28	443	10.4253	19
317.52	443	10.4253	19
317.76	443	10.4253	19
318	443	10.4253	19
318.24	443	10.4253	19
318.48	443	10.4253	19
318.72	443	10.4253	19
318.96	443	10.4253	19
319.2	443	10.4253	19
319.44	443	10.4253	19
319.68	443	10.4253	19
319.92	443	10.4253	19
320.16	443	10.4253	19
320.4	443	10.4253	19
320.64	443	10.4253	19
320.88	443	10.4253	19
321.12	443	10.4253	19
321.36	443	10.4253	19
321.6	443	10.4253	19
321.84	443	10.4253	19
322.08	443	10.4253	19
322.32	443	10.4253	19
322.56	443	10.4253	19
322.8	443	10.4253	19
323.04	443	10.4253	19
323.28	443	10.4253	19
323.52	443	10.4253	19
323.76	443	10.4253	19
324	443	10.4253	19
324.24	443	10.4253	19
324.48	443	10.4253	19
324.72	443	10.4253	19
324.96	443	10.4253	19
325.2	443	10.4253	19
325.44	443	10.4253	19
325.68	443	10.4253	19
325.92	443	10.4253	19
326.16	443	10.4253	19
326.4	443	10.4253	19
326.64	443	10.4253	19
326.88	443	10.4253	19
327.12	443	10.4253	19
327.36	443	10.4253	19
327.6	443	10.4253	19
327.84	443	10.4253	19
328.08	443	10.4253	19
328.32	443	10.4253	19
328.56	443	10.4253	19
328.8	443	10.4253	19
329.04	443	10.4253	19
329.28	443	10.4253	19
329.52	443	10.4253	19
329.76	443	10.4253	19
330	443	10.4253	19
330.24	443	10.4253	19
330.48	443	10.4253	19
330.72	443	10.4253	19
330.96	443	10.4253	19
331.2	443	10.4253	19
331.44	443	10.4253	19
331.68	443	10.4253	19
331.92	443	10.4253	19
332.16	443	10.4253	19
332.4	443	10.4253	19
332.64	443	10.4253	19
332.88	443	10.4253	19
333.12	443	10.4253	19
333.36	443	10.4253	19
333.6	443	10.4253	19
333.84	443	10.4253	19
334.08	443	10.4253	19
334.32	443	10.4253	19
334.56	443	10.4253	19
334.8	443	10.4253	19
335.04	443	10.4253	19
335.28	443	10.4253	19
335.52	443	10.4253	19
335.76	443	10.4253	19
336	443	10.4253	19
336.24	443	10.4253	19
336.48	443	10.4253	19
336.72	443	10.4253	19
336.96	443	10.4253	19
337.2	443	10.4253	19
337.44	443	10.4253	19
337.68	443	10.4253	19
337.92	443	10.4253	19
338.16	443	10.4253	19
338.4	443	10.4253	19
338.64	443	10.4253	19
338.88	443	10.4253	19
339.12	443	10.4253	19
339.36	442	10.2164	19
339.6	442	10.2164	19
339.84	442	10.2164	19
340.08	442	10.2164	19
340.32	442	10.2164	19
340.56	442	10.2164	19
340.8	442	10.2164	19
341.04	442	10.2164	19
341.28	442	10.2164	19
341.52	442	10.2164	19
341.76	442	10.2164	19
342	442	10.2164	19
342.24	442	10.2164	19
342.48	442	10.2164	19
342.72	442	10.2164	19
342.96	442	10.2164	19
343.2	442	10.2164	19
343.44	442	10.2164	19
343.68	442	10.2164	19
343.92	442	10.2164	19
344.16	442	10.2164	19
344.4	442	10.2164	19
344.64	442	10.2164	19
344.88	442	10.2164	19
345.12	442	10.2164	19
345.36	442	10.2164	19
345.6	442	10.2164	19
345.84	442	10.2164	19
346.08	442	10.2164	19
346.32	442	10.2164	19
346.56	442	10.2164	19
346.8	442	10.2164	19
347.04	442	10.2164	19
347.28	442	10.2164	19
347.52	442	10.2164	19
347.76	442	10.2164	19
348	442	10.2164	19
348.24	442	10.2164	19
348.48	442	10.2164	19
348.72	442	10.2164	19
348.96	442	10.2164	19
349.2	442	10.2164	19
349.44	442	10.2164	19
349.68	442	10.2164	19
349.92	442	10.2164	19
350.16	442	10.2164	19
350.4	442	10.2164	19
350.64	442	10.2164	19
350.88	442	10.2164	19
351.12	442	10.2164	19
351.36	442	10.2164	19
351.6	442	10.2164	19
351.84	442	10.2164	19
352.08	442	10.2164	19
352.32	442	10.2164	19
352.56	442	10.2164	19
352.8	442	10.2164	19
353.04	442	10.2164	19
353.28	442	10.2164	19
353.52	442	10.2164	19
353.76	442	10.2164	19
354	442	10.2164	19
354.24	442	10.2164	19
354.48	442	10.2164	19
354.72	442	10.2164	19
354.96	442	10.2164	19
355.2	442	10.2164	19
355.44	442	10.2164	19
355.68	442	10.2164	19
355.92	442	10.2164	19
356.16	442	10.2164	19
356.4	442	10.2164	19
356.64	442	10.2164	19
356.88	442	10.2164	19
357.12	442	10.2164	19
357.36	442	10.2164	19
357.6	442	10.2164	19
357.84	442	10.2164	19
358.08	442	10.2164	19
358.32	442	10.2164	19
358.56	442	10.2164	19
358.8	442	10.2164	19
359.04	442	10.2164	19
359.28	442	10.2164	19
359.52	442	10.2164	19
359.76	442	10.2164	19
